Order Id,Date,Meal Id,Company Id,Date of Meal,Participants,Meal Price,Type of Meal,Heroes Adjustment
HMOL8OEQH2KR2D3W,2016-09-09,NMGG0BDF1JU42OSN,O25NAR9MEB87DFLE,2016-09-11 22:00:00+02:00,"['Delores Valentine' 'David Roth' 'Walter Powers' 'Chris Love'
 'Melvin Munter']",131.0,Dinner,False
UG4XUNLISO5BNY8K,2015-11-06,1O645TIYABBTYH7T,O25NAR9MEB87DFLE,2015-11-08 13:00:00+01:00,['Walter Powers' 'Delores Valentine' 'Chris Love'],325.0,Lunch,False
N7A70IM6SVARHL1C,2014-01-10,8IZK95H5YHGDXCUP,O25NAR9MEB87DFLE,2014-01-07 09:00:00+01:00,['Delores Valentine' 'David Roth'],28.0,Breakfast,False
KM5TXMCN9U33QE6I,2016-06-19,9I0TAXZLJFC7AYST,O25NAR9MEB87DFLE,2016-06-22 21:00:00+02:00,['Melvin Munter' 'David Roth' 'Yvonne Kenny' 'Delores Valentine'],174.0,Dinner,False
VTT0OE4IQQW1LPTQ,2017-06-24,CODUX51VRZQ1KYAA,O25NAR9MEB87DFLE,2017-06-28 20:00:00+02:00,['Delores Valentine' 'Chris Love' 'Yvonne Kenny'],739.0,Dinner,False
EU6QCJW2T2OR869J,2014-12-17,51T25OURET25KXPX,CZWT0T61WBXVATVN,2014-12-21 13:00:00+01:00,['John Bucko' 'Paul Harris'],329.0,Lunch,False
PU8SEMZ9QKG9UWZL,2016-10-03,FEAAYKL6AXVQQQQ8,CZWT0T61WBXVATVN,2016-09-28 21:00:00+02:00,['John Bucko'],432.0,Dinner,False
3XVWWICFVBQX1OG9,2017-08-22,QBXDJ6WZOKM3CP4B,CZWT0T61WBXVATVN,2017-08-26 14:00:00+02:00,['Holly Manley'],178.0,Lunch,False
HDM2JBL4099HQFAO,2015-02-02,PAYGPQO567EVKODN,CZWT0T61WBXVATVN,2015-02-02 22:00:00+01:00,['John Bucko'],531.0,Dinner,False
5PK6AB13ZL4MO9RP,2014-09-26,5J9BWMXXW5NZ321O,CZWT0T61WBXVATVN,2014-09-30 09:00:00+02:00,['Holly Manley'],744.0,Breakfast,False
V4Y9F00KAK1M46IZ,2015-04-15,H7Z6SXDZT1DSPOHZ,CZWT0T61WBXVATVN,2015-04-11 07:00:00+02:00,['John Bucko'],137.0,Breakfast,False
L0JZUKIWHKHYOKCJ,2015-07-13,JFJJSEUI6QN3EXAA,CZWT0T61WBXVATVN,2015-07-08 21:00:00+02:00,['Holly Manley'],164.0,Dinner,False
0MOA2B0E6A74EKDJ,2018-11-04,WR0GKKQX3I36LJWU,CZWT0T61WBXVATVN,2018-10-30 08:00:00+01:00,['Paul Harris'],179.0,Breakfast,False
S6511FY2ZV48S56L,2014-06-29,VAFZGN8WRZ4D0UDX,CZWT0T61WBXVATVN,2014-07-02 07:00:00+02:00,['Holly Manley'],849.0,Breakfast,False
AKDU84UPL0K5A5GJ,2016-01-21,4C02LG23RU6POM70,CZWT0T61WBXVATVN,2016-01-18 20:00:00+01:00,['John Bucko' 'Paul Harris'],162.0,Dinner,False
EI4A394A3O1EDXHR,2014-02-07,1JEGUF9RA12B73II,CZWT0T61WBXVATVN,2014-02-09 14:00:00+01:00,['Holly Manley' 'Paul Harris'],275.0,Lunch,False
IP7UZCNXZ27PLZUA,2016-12-04,C1MC8ZXNU9LCB1VV,CZWT0T61WBXVATVN,2016-12-05 09:00:00+01:00,['Holly Manley'],94.0,Breakfast,False
O03B0NTTPNZBQAOF,2015-03-22,NNMSIJV4NBYB3L9E,CZWT0T61WBXVATVN,2015-03-19 07:00:00+01:00,['Holly Manley'],262.0,Breakfast,False
DQDBS4HOF748QXQ1,2016-08-11,NU1DT8FNXGQNUGFT,CZWT0T61WBXVATVN,2016-08-08 08:00:00+02:00,['Holly Manley'],787.0,Breakfast,False
4U48QASH0OC1SJCG,2017-12-02,Y3JDWNTH0AOC4DZJ,CV7ACS1PVQZZLH5E,2017-11-29 20:00:00+01:00,['Wayne Steppig'],482.0,Dinner,False
5XLI2E99NJ695O3B,2015-12-31,CM2JKMKMM4053GEN,CV7ACS1PVQZZLH5E,2016-01-03 13:00:00+01:00,['Wayne Steppig'],60.0,Lunch,False
OTA9O0ROVE8THL37,2016-05-11,W25MBJCX6UL9JOL9,CV7ACS1PVQZZLH5E,2016-05-13 13:00:00+02:00,['Wayne Steppig'],788.0,Lunch,False
NMLKAFH6UL5NLJX1,2018-01-05,9VBTHNTNK5IU0QBP,CV7ACS1PVQZZLH5E,2018-01-03 08:00:00+01:00,['Wayne Steppig'],250.0,Breakfast,False
T05KG2D7SS8VW0ZZ,2014-07-01,6QSCSP9UYTO29TFJ,CV7ACS1PVQZZLH5E,2014-07-04 13:00:00+02:00,['Wayne Steppig'],317.0,Lunch,False
PHCMXINMIAUCA23D,2015-05-23,Q8R63C9C6SZLVIFD,CV7ACS1PVQZZLH5E,2015-05-20 09:00:00+02:00,['Wayne Steppig'],448.0,Breakfast,False
1Q7XJG4WQ6FN4W4C,2017-11-10,CDW6T0WH9W06ZOEI,CV7ACS1PVQZZLH5E,2017-11-05 22:00:00+01:00,['Wayne Steppig'],761.0,Dinner,False
OU65JXMIONRQJZOV,2016-09-22,59X65KCMSR4YA9VE,CV7ACS1PVQZZLH5E,2016-09-24 14:00:00+02:00,['Wayne Steppig'],104.0,Lunch,False
V3NO841IQMUYKYF6,2018-01-20,XONAPIXSVITQUA7J,CV7ACS1PVQZZLH5E,2018-01-24 13:00:00+01:00,['Wayne Steppig'],284.0,Lunch,False
N954QK0LOA9Z2MHH,2014-11-22,8EPZO937Z0USDSAT,CV7ACS1PVQZZLH5E,2014-11-26 20:00:00+01:00,['Wayne Steppig'],533.0,Dinner,False
1O87ZTLQTE9JOAR5,2016-08-04,9MW1O0O4JJI3J5T5,CV7ACS1PVQZZLH5E,2016-08-02 09:00:00+02:00,['Wayne Steppig'],782.0,Breakfast,False
K2GT282BFWTGRBZS,2017-06-03,HS6F8VWPKCPVL6OG,00WJ866YXWT58K2S,2017-06-07 12:00:00+02:00,['Kevin Berry'],96.0,Lunch,False
K8QWT89B5QR6PJ2M,2018-04-02,96U312OTBVY09NNR,00WJ866YXWT58K2S,2018-03-28 08:00:00+02:00,['Maria Williams' 'Lila Hamilton'],149.0,Breakfast,False
NLIEQU7C61CR07ZQ,2015-11-07,PQC0618C1UB6DSMK,00WJ866YXWT58K2S,2015-11-04 09:00:00+01:00,['Lila Hamilton'],643.0,Breakfast,False
KDIUMK86T8A8VTMS,2018-09-06,N2LWQCTPYUZO5KAQ,00WJ866YXWT58K2S,2018-09-09 13:00:00+02:00,['Kevin Berry'],489.0,Lunch,False
P7HKK47QDT2UGD6U,2018-03-25,2ZBC2ELDFCH9VGSH,00WJ866YXWT58K2S,2018-03-26 09:00:00+02:00,['Kevin Berry'],512.0,Breakfast,False
SNCKSZXIFKEB7GUC,2014-08-31,N1QHEZL81Q3U8OPR,00WJ866YXWT58K2S,2014-09-04 09:00:00+02:00,['Lila Hamilton'],547.0,Breakfast,False
U1RRS3ZYN3IKISOQ,2017-10-23,G6CX8D0UQIVVGS7Z,00WJ866YXWT58K2S,2017-10-27 20:00:00+02:00,['Kevin Berry'],567.0,Dinner,False
A6IHQQCZVMROAEI9,2014-07-26,M97QBACQT5XDXIKX,00WJ866YXWT58K2S,2014-07-24 12:00:00+02:00,['Kevin Berry' 'Lila Hamilton'],455.0,Lunch,False
4A1P08WOLAS3VEW8,2016-05-16,MB6BBQN81SLDKN03,00WJ866YXWT58K2S,2016-05-20 09:00:00+02:00,['Kevin Berry'],124.0,Breakfast,False
P6A6YP960ZUZG5OB,2015-08-26,W59W8DLM0TLIQNSB,00WJ866YXWT58K2S,2015-08-24 21:00:00+02:00,['Lila Hamilton' 'Maria Williams'],66.0,Dinner,False
1YDYER8DJN4P90BE,2015-08-28,TH88AJ466JTNMDFB,00WJ866YXWT58K2S,2015-08-30 22:00:00+02:00,['Maria Williams'],395.0,Dinner,False
1D30Z5503W160ZEA,2014-08-12,QNVSNSE99D32D7IT,00WJ866YXWT58K2S,2014-08-12 08:00:00+02:00,['Lila Hamilton'],378.0,Breakfast,False
2VR8UMQU0RSIHZ3T,2018-01-29,RDFGATUIJV6PDLYB,00WJ866YXWT58K2S,2018-01-31 12:00:00+01:00,['Lila Hamilton'],451.0,Lunch,False
B5WL48ZF2210VY0T,2016-08-25,4PPCEVCHYFWOLWAZ,00WJ866YXWT58K2S,2016-08-27 13:00:00+02:00,['Maria Williams'],427.0,Lunch,False
2T71YISMHMPBKE3Z,2014-01-03,0C7DIKEPG5KXNRFR,R835HX2AVB1KJJL0,2013-12-30 20:00:00+01:00,['Hunter Marquez'],338.0,Dinner,False
GBJJAEMWHNZJRJKA,2017-08-12,BK6VXZU292KKOY9Q,R835HX2AVB1KJJL0,2017-08-11 13:00:00+02:00,['Hunter Marquez' 'Patricia Canez' 'Natasha Hopkins'],97.0,Lunch,False
M5EOMWS6HM74XLSB,2018-05-13,VJXJLNGUL7OF9K1U,R835HX2AVB1KJJL0,2018-05-10 14:00:00+02:00,['Hunter Marquez'],108.0,Lunch,False
ZHFT4GFEGA7BDCJA,2016-02-07,LI7A81GBP11IYZG5,R835HX2AVB1KJJL0,2016-02-11 07:00:00+01:00,['Hunter Marquez' 'Mary Windham' 'Natasha Hopkins'],564.0,Breakfast,False
R6ORRAPS9DK5FVIP,2018-11-19,RLCQZ31BS1MFOFU0,R835HX2AVB1KJJL0,2018-11-23 13:00:00+01:00,['Natasha Hopkins' 'Mary Windham' 'Patricia Canez'],443.0,Lunch,False
FP8WMKFASLU8QJUR,2017-09-08,RYHTI2QR4WOAFMTX,R835HX2AVB1KJJL0,2017-09-11 08:00:00+02:00,['Mary Windham' 'Patricia Canez' 'Natasha Hopkins'],597.0,Breakfast,False
WL1J618PLFTJSVMZ,2014-06-15,1ICK5STTUVCN661V,R835HX2AVB1KJJL0,2014-06-10 08:00:00+02:00,['Mary Windham'],100.0,Breakfast,False
9DWKGL4E3J1JGAZ0,2017-07-02,JU0M2281ZW3K69NQ,R835HX2AVB1KJJL0,2017-07-06 07:00:00+02:00,['Patricia Canez' 'Mary Windham' 'Natasha Hopkins'],449.0,Breakfast,False
57GXNU2VRL5RBYO5,2016-11-08,B1SW0VQ5KFT3WHZO,R835HX2AVB1KJJL0,2016-11-07 20:00:00+01:00,['Natasha Hopkins'],110.0,Dinner,False
O6BA5UXZIIRQ0FXB,2016-06-20,1YHTOYK03L0RFXRB,R835HX2AVB1KJJL0,2016-06-24 22:00:00+02:00,['Mary Windham'],562.0,Dinner,False
MT9L98CVZSFQ6RST,2016-09-27,49C8W3P0KZNZ9WUV,R835HX2AVB1KJJL0,2016-09-25 21:00:00+02:00,['Mary Windham' 'Patricia Canez' 'Natasha Hopkins'],471.0,Dinner,False
MISNWNTM2ZZII902,2017-06-09,QBAJCI6V5GM22EIZ,R835HX2AVB1KJJL0,2017-06-10 20:00:00+02:00,['Hunter Marquez' 'Patricia Canez'],460.0,Dinner,False
135JA4IE9VYB14HV,2015-02-11,ND531X8AEC6TQP16,U5DOJZL6LVALOI6C,2015-02-08 21:00:00+01:00,['Erika Miller'],497.0,Dinner,False
FQHGYJSFA4YEJPHA,2016-08-22,TAN307CON66BCKOW,U5DOJZL6LVALOI6C,2016-08-20 20:00:00+02:00,['Michael Hicks' 'Patricia Baldwin'],167.0,Dinner,False
CJVBOJ3JL5LZ0B6C,2014-02-22,9M3M8ETAUYEZWPRH,U5DOJZL6LVALOI6C,2014-02-21 12:00:00+01:00,['Edward Falgoust'],24.0,Lunch,False
8FSNU7NK7N9T7J4B,2014-11-21,Y4L1BR78SO8V0I7D,U5DOJZL6LVALOI6C,2014-11-16 09:00:00+01:00,['Erika Miller' 'Patricia Baldwin'],106.0,Breakfast,False
0T9A4F215FB270CX,2014-07-21,VDIX00W0WDHJWONR,U5DOJZL6LVALOI6C,2014-07-24 14:00:00+02:00,['Patricia Baldwin'],364.0,Lunch,False
6YF7JDFN407H1LGZ,2018-08-10,47F4X26WDI03RWWC,U5DOJZL6LVALOI6C,2018-08-14 14:00:00+02:00,['Edward Falgoust' 'Erika Miller'],602.0,Lunch,False
2GESWRZ23VA0B0VC,2017-02-03,5UE58R0AEYPAK48Y,U5DOJZL6LVALOI6C,2017-02-01 13:00:00+01:00,['Michael Hicks' 'Erika Miller'],490.0,Lunch,False
8WB31WC85USTAA9I,2014-01-31,ZF6OFCO4DE1T1J5I,U5DOJZL6LVALOI6C,2014-02-03 22:00:00+01:00,['Patricia Baldwin' 'Erika Miller'],459.0,Dinner,False
5FZB2Y4HX94GQU1Y,2018-03-19,4HFXBHSEKB87QM1T,U5DOJZL6LVALOI6C,2018-03-22 12:00:00+01:00,['Michael Hicks'],174.0,Lunch,False
8AX173L1AHZJTJ58,2018-05-08,X34LBNAWEZXPFH18,U5DOJZL6LVALOI6C,2018-05-07 22:00:00+02:00,['Michael Hicks' 'Patricia Baldwin'],522.0,Dinner,False
166QL0KA87W79ENT,2015-10-08,5LSJGVEBFXA4UDMX,U5DOJZL6LVALOI6C,2015-10-08 09:00:00+02:00,['Edward Falgoust' 'Patricia Baldwin' 'Erika Miller'],259.0,Breakfast,False
EU4LGB98NZPY4VG2,2016-11-30,VDZOK1XGBVQB4E45,U5DOJZL6LVALOI6C,2016-11-29 09:00:00+01:00,['Edward Falgoust' 'Erika Miller'],512.0,Breakfast,False
8I1LYYYUOJGMMI37,2017-12-14,OS0GIJ0LBUIH4WGO,U5DOJZL6LVALOI6C,2017-12-10 22:00:00+01:00,['Michael Hicks' 'Patricia Baldwin'],174.0,Dinner,False
3W0KMA699G6XYKTV,2017-08-15,NUNLNU9DGWNXHB1L,74B9VF6WRUBI48YE,2017-08-19 22:00:00+02:00,['James Mcneill'],8.0,Dinner,False
2OD9LAGQ3CCGSBT6,2017-08-14,N9UNFU9Y2WWDJUA6,74B9VF6WRUBI48YE,2017-08-13 14:00:00+02:00,['Jennifer Polite' 'Mary Cuevas'],647.0,Lunch,False
MUAOD4MB838GV2MV,2014-02-11,OUSG8WJEZU3TYCJG,74B9VF6WRUBI48YE,2014-02-12 21:00:00+01:00,['Lee Fernandes' 'Charles Russo' 'Concetta Trembley' 'Jennifer Polite'],815.0,Dinner,False
K8S68MI2NWG6XAHX,2018-01-22,TEQ9EDACWIGRIFLX,74B9VF6WRUBI48YE,2018-01-19 12:00:00+01:00,"['Concetta Trembley' 'Charles Russo' 'Mary Cuevas' 'James Mcneill'
 'Lee Fernandes']",24.0,Lunch,False
KE8WCZAPT5YACA86,2015-04-14,GIHPIQIV4URR8DFB,74B9VF6WRUBI48YE,2015-04-14 09:00:00+02:00,['Lee Fernandes'],309.0,Breakfast,False
U1BHAT7T0IJMMYOB,2018-12-27,I2908VJ0YD9ONAWG,74B9VF6WRUBI48YE,2018-12-22 12:00:00+01:00,['Concetta Trembley' 'Charles Russo'],522.0,Lunch,False
B9XLV65KJWGASW37,2014-08-03,M2XYPZATAS74WXIM,74B9VF6WRUBI48YE,2014-08-03 22:00:00+02:00,['James Mcneill'],221.0,Dinner,False
JEI4RI5SKUG1REMB,2018-11-06,HXTBJ44LSJ0E1EXZ,74B9VF6WRUBI48YE,2018-11-03 09:00:00+01:00,['James Mcneill' 'Concetta Trembley'],727.0,Breakfast,False
PR4Q5SE78ZNWP5YX,2016-07-21,Y95FG9ELEDIHJQIS,74B9VF6WRUBI48YE,2016-07-16 08:00:00+02:00,['Charles Russo' 'Jennifer Polite' 'Lee Fernandes'],339.0,Breakfast,False
B4Q3XI9GSQ5ZMTYP,2017-03-23,O6ONN8HJYR3W0M6Y,NJC4JU5ONSMMEL94,2017-03-26 12:00:00+02:00,['Jarod Doerr'],38.0,Lunch,False
Y6PGXWCV23TYXRWA,2015-07-12,VZG9UT72IMI9QGJN,NJC4JU5ONSMMEL94,2015-07-16 13:00:00+02:00,['Jarod Doerr'],443.0,Lunch,False
MA50IT6U9XCGNIWU,2014-05-14,WGQLS87N39K4VM4X,NJC4JU5ONSMMEL94,2014-05-11 13:00:00+02:00,['Jarod Doerr'],523.0,Lunch,False
XZIYNFAL1R2CXA9O,2017-08-12,VQSFTAG62MUKX3LG,NJC4JU5ONSMMEL94,2017-08-10 21:00:00+02:00,['Jarod Doerr'],732.0,Dinner,False
E6SB3EDFBR3W1CU5,2015-06-22,G6K1B57LJYHYKY8L,NJC4JU5ONSMMEL94,2015-06-23 20:00:00+02:00,['Jarod Doerr'],700.0,Dinner,False
WAT7ODLZO8WDPU3X,2018-06-29,K3DP6VVNYVTECOBV,NJC4JU5ONSMMEL94,2018-07-03 20:00:00+02:00,['Jarod Doerr'],317.0,Dinner,False
LAK6UH9PSOTNFZII,2018-05-12,ZG1EJA1BKG6MDDT0,NJC4JU5ONSMMEL94,2018-05-13 22:00:00+02:00,['Jarod Doerr'],726.0,Dinner,False
31OYOMX1CNCA0TQA,2018-10-28,52OLZTHDG0GACYPK,NJC4JU5ONSMMEL94,2018-10-29 21:00:00+01:00,['Jarod Doerr'],746.0,Dinner,False
STZ0H8RMU4OESOGN,2017-05-26,8SMS1I9C2G2EWIIZ,NJC4JU5ONSMMEL94,2017-05-29 13:00:00+02:00,['Jarod Doerr'],93.0,Lunch,False
19OK3MHDGH2DKXRC,2014-03-17,17BLOTPCO4AYASG3,NJC4JU5ONSMMEL94,2014-03-14 12:00:00+01:00,['Jarod Doerr'],180.0,Lunch,False
S9NTPYEZSAP7G27N,2017-02-08,5T3JQDTO070UL39O,NJC4JU5ONSMMEL94,2017-02-05 20:00:00+01:00,['Jarod Doerr'],258.0,Dinner,False
029UFGJSR3ENE0KR,2016-12-26,F7EK2FQZYO6VWBZH,NJC4JU5ONSMMEL94,2016-12-27 20:00:00+01:00,['Jarod Doerr'],103.0,Dinner,False
AY8R11W661WLAD4N,2015-09-22,PILDP2RMOC3V36DO,NJC4JU5ONSMMEL94,2015-09-22 08:00:00+02:00,['Jarod Doerr'],155.0,Breakfast,False
LMS9W3G3GCPRKX8F,2014-02-20,QR0VR1XEC3NIEOLX,69XGDMOM5D9XSEHW,2014-02-16 07:00:00+01:00,['Shelia Castaneda' 'Sondra Barajas' 'Sammy Israel'],369.0,Breakfast,False
JF5Y2N2NQHNG8AH5,2014-07-17,VYRWAQXO3834QJS2,69XGDMOM5D9XSEHW,2014-07-15 07:00:00+02:00,['Debra Connaughton' 'Sondra Barajas' 'Sammy Israel' 'Shelia Castaneda'],391.0,Breakfast,False
6UPCBCKLO45XDX9J,2016-07-25,Y3IH3RCUPFY1JCFW,69XGDMOM5D9XSEHW,2016-07-21 13:00:00+02:00,['Sondra Barajas' 'Sammy Israel' 'Shelia Castaneda' 'Marylyn Mchenry'],462.0,Lunch,False
BNE3F80O7DUS7BK3,2018-10-24,78RHBV32G5IFWRKA,69XGDMOM5D9XSEHW,2018-10-19 13:00:00+02:00,['Marylyn Mchenry' 'Sondra Barajas'],624.0,Lunch,False
ESRDXJS8GHMYY68R,2016-04-26,GAP4QBHS3OWK30YR,23B3R2N3LSYQJQMF,2016-04-27 07:00:00+02:00,['Goldie Houghtelling'],72.0,Breakfast,False
WD43Q1BTABUBCKF7,2014-12-17,V913JIQLYYMB4XL8,23B3R2N3LSYQJQMF,2014-12-15 12:00:00+01:00,['Erin Jones'],394.0,Lunch,False
40XWQ31VU6P4NEFQ,2017-10-11,K6ETZS1MEEMAVLX7,23B3R2N3LSYQJQMF,2017-10-09 22:00:00+02:00,['Gloria Withers' 'Goldie Houghtelling'],128.0,Dinner,False
TB148UTJ97CKBXJC,2016-04-02,F5LNVN22HNS6YXI6,23B3R2N3LSYQJQMF,2016-04-03 07:00:00+02:00,['Erin Jones' 'Gloria Withers'],207.0,Breakfast,False
ZXB65WIROZT32BIW,2018-05-25,L4TEYI8S8ENTIDNZ,23B3R2N3LSYQJQMF,2018-05-29 14:00:00+02:00,['Gloria Withers' 'Goldie Houghtelling'],238.0,Lunch,False
YX49U05FB4HFIIWG,2014-10-29,I7BQZSXMIOER4QGN,23B3R2N3LSYQJQMF,2014-11-02 20:00:00+01:00,['John Truett' 'Gloria Withers'],345.0,Dinner,False
V226RP8DLAQQKU51,2014-01-04,6C9WDEPC4Q05WBSR,23B3R2N3LSYQJQMF,2013-12-30 14:00:00+01:00,['Erin Jones' 'Blake Newman' 'John Truett' 'Goldie Houghtelling'],377.0,Lunch,False
KF2N0XP40MJ5PQSM,2014-07-17,4CPS22MN1HLC8YLQ,23B3R2N3LSYQJQMF,2014-07-18 14:00:00+02:00,['Blake Newman'],521.0,Lunch,False
PODAW77BGP2CCCPG,2018-07-12,OYMZSLKETKW36XTO,23B3R2N3LSYQJQMF,2018-07-12 20:00:00+02:00,['Blake Newman'],636.0,Dinner,False
1CMSDGEI33HZGFHE,2018-04-23,TM1T5L82TVLW0TWA,23B3R2N3LSYQJQMF,2018-04-18 22:00:00+02:00,['Gloria Withers'],353.0,Dinner,False
T9ZLZLFES6EG0X6R,2015-06-23,LEZH9K5L425F5T1V,23B3R2N3LSYQJQMF,2015-06-20 13:00:00+02:00,['Goldie Houghtelling' 'Erin Jones' 'John Truett'],582.0,Lunch,False
E1EMXCXC3EPUK9E1,2018-10-03,JDOQFOHHQCZRVL0N,663ZYRX3KKRH1LQF,2018-10-01 22:00:00+02:00,['Carol Platt'],596.0,Dinner,False
SDWKSANNW4C4FJRF,2017-10-24,LHUQYL0HF5OKTA1A,663ZYRX3KKRH1LQF,2017-10-20 08:00:00+02:00,['Erik Mayhall' 'Opal Smithheart'],480.0,Breakfast,False
5S0CL5OBFO0O56A1,2015-10-14,D9B9DH16XA3I6K9P,663ZYRX3KKRH1LQF,2015-10-16 08:00:00+02:00,['Erik Mayhall'],338.0,Breakfast,False
RCI4RBYC5SU15BK4,2018-05-20,GCN57N6ALUNT3VP6,663ZYRX3KKRH1LQF,2018-05-23 12:00:00+02:00,['Erik Mayhall' 'Carol Platt' 'Opal Smithheart'],729.0,Lunch,False
EGKGKM3OCC1GEB7U,2018-05-07,PQT51TFMUMTQ145T,663ZYRX3KKRH1LQF,2018-05-09 09:00:00+02:00,['Opal Smithheart' 'Carol Platt'],348.0,Breakfast,False
54X18S2XB85NOM8S,2017-07-25,40G3E4DKK01EJV10,663ZYRX3KKRH1LQF,2017-07-27 21:00:00+02:00,['Carol Platt' 'Kyle Marshall'],509.0,Dinner,False
3WWAFHHJCURLQ8QC,2014-01-25,FZ8P8LUKLOB756R3,663ZYRX3KKRH1LQF,2014-01-21 07:00:00+01:00,['Opal Smithheart' 'Kyle Marshall'],169.0,Breakfast,False
9YZG4ZUX2OBH0PYU,2014-02-01,E3XSF08JTPWAA0LV,663ZYRX3KKRH1LQF,2014-01-31 08:00:00+01:00,['Erik Mayhall'],153.0,Breakfast,False
PIHSKO89QI273TJ1,2017-01-25,X9ONPDTMHDHVDCN9,663ZYRX3KKRH1LQF,2017-01-22 08:00:00+01:00,['Kyle Marshall' 'Carol Platt'],804.0,Breakfast,False
R2QHCMJDB1T2OV0J,2018-11-01,EEOJ30GTH3KX4B21,663ZYRX3KKRH1LQF,2018-11-01 22:00:00+01:00,['Erik Mayhall'],692.0,Dinner,False
JT14Z6KK6XF1236Q,2016-10-23,7PIEUKGR9DCXARLO,663ZYRX3KKRH1LQF,2016-10-25 20:00:00+02:00,['Carol Platt'],154.0,Dinner,False
XXF7NGITLCBL6H9I,2015-02-09,2QWP921I39XIRK6Y,663ZYRX3KKRH1LQF,2015-02-10 09:00:00+01:00,['Erik Mayhall' 'Carol Platt'],715.0,Breakfast,False
8AZYM2OAPOX1IXHH,2014-07-17,5DBSORYY3BDZ60E3,663ZYRX3KKRH1LQF,2014-07-17 22:00:00+02:00,['Carol Platt' 'Kyle Marshall'],27.0,Dinner,False
YZEC20GH5Q0ZDQVS,2017-11-14,K47GFUZ0CHWPIGQI,663ZYRX3KKRH1LQF,2017-11-15 13:00:00+01:00,['Kyle Marshall'],668.0,Lunch,False
3UN7T6KCGRANKNC7,2014-08-01,WVQZUYEVWQICMG83,663ZYRX3KKRH1LQF,2014-07-29 07:00:00+02:00,['Erik Mayhall'],323.0,Breakfast,False
6Z2D1299HP9HHHIH,2014-09-30,96711JVCWKDE2DQR,663ZYRX3KKRH1LQF,2014-10-01 08:00:00+02:00,['Erik Mayhall'],881.0,Breakfast,False
BQRUD0AK8R1WZG25,2018-08-17,0PN1LFNZS2QD435O,ZZYB9JLJKXRH7U6O,2018-08-14 14:00:00+02:00,['David Bailey'],91.0,Lunch,False
CUWZ1AWLML1K2QB2,2018-12-12,NMMH4GSS5BUGF8K3,ZZYB9JLJKXRH7U6O,2018-12-16 07:00:00+01:00,['Maria Gazzo'],860.0,Breakfast,False
YF54ASIJXQEZLFMW,2014-10-13,OFL8VHWTVYRMPQAN,ZZYB9JLJKXRH7U6O,2014-10-09 20:00:00+02:00,['Maria Gazzo' 'Ethel Sharp'],280.0,Dinner,False
IPCQ5VMT43UFWBAD,2016-02-03,W9KB88EPSD2A9SFL,ZZYB9JLJKXRH7U6O,2016-02-07 20:00:00+01:00,['Ethel Sharp'],564.0,Dinner,False
7O3TJJ8RSE93HK0A,2018-04-27,DXWWQZQ4Q3GAO7QY,ZZYB9JLJKXRH7U6O,2018-04-30 07:00:00+02:00,['Maria Gazzo'],787.0,Breakfast,False
QAKQOFWPIH7JW3PV,2015-07-31,OT29CDW31X2O4QJF,ZZYB9JLJKXRH7U6O,2015-07-29 21:00:00+02:00,['David Bailey'],256.0,Dinner,False
8K38P608GTLOEDKR,2014-01-22,M82EN7ZLJLYOM5JM,ZZYB9JLJKXRH7U6O,2014-01-19 07:00:00+01:00,['Ethel Sharp'],919.0,Breakfast,False
JCIP2FUFSRK1GFM2,2014-05-13,ICMTKDH8ZG413AXU,ZZYB9JLJKXRH7U6O,2014-05-11 21:00:00+02:00,['David Bailey'],244.0,Dinner,False
JLKPAGZIRVP64RJG,2015-09-20,1PC8A73DJFQ5Y8QM,ZZYB9JLJKXRH7U6O,2015-09-15 09:00:00+02:00,['David Bailey'],738.0,Breakfast,False
UBQS4GIAS0Y25CHS,2017-06-03,4SCXXKO5DDSJMU4U,ZZYB9JLJKXRH7U6O,2017-06-06 08:00:00+02:00,['Maria Gazzo'],341.0,Breakfast,False
U0KN481R9S04OEE6,2018-03-06,KP6MWJTJ7PO3HH9U,ZZYB9JLJKXRH7U6O,2018-03-04 13:00:00+01:00,['Maria Gazzo' 'Ethel Sharp'],207.0,Lunch,False
CA34XD7T30O8CE9X,2016-08-22,D7BXZKQ1UBUQSRC8,LIU6NHPIBV4ZNJKG,2016-08-22 12:00:00+02:00,['Gwen Ramsey' 'Domingo Anderson' 'Susan Owens'],164.0,Lunch,False
5CFV1GG6Z6P87NWL,2016-06-25,RR5H5S0NJGW1EIK2,LIU6NHPIBV4ZNJKG,2016-06-25 12:00:00+02:00,['Jonathan Orr'],596.0,Lunch,False
UK8KUYKBM1HVQIM7,2014-09-23,JR4KGJG5C5ORVLA5,LIU6NHPIBV4ZNJKG,2014-09-23 22:00:00+02:00,['Gwen Ramsey' 'Sheila Brown' 'Jonathan Orr' 'Domingo Anderson'],273.0,Dinner,False
FKSVESLSYWHAH9NS,2018-08-06,WV6Q4CXZLSZWU103,LIU6NHPIBV4ZNJKG,2018-08-07 20:00:00+02:00,['Domingo Anderson'],254.0,Dinner,False
SU7XYP24NVV91YYL,2014-06-16,DMDIX46KH276OP14,LIU6NHPIBV4ZNJKG,2014-06-13 13:00:00+02:00,['Beverly Lambert' 'Jonathan Orr' 'Susan Owens' 'Gwen Ramsey'],617.0,Lunch,False
